order_date,sku,product_name,quantity_sold,unit_price,unit_cost,revenue,cost,profit,region,channel,customer_segment
2026-03-10,SKU-003,Yoga Mat,4,22,12.76,88,51.04,36.96,Online,Amazon,New
2026-03-10,SKU-005,Smart Scale,7,34,18.02,238,126.14,111.86,East,Shopify,New
2026-03-10,SKU-006,Resistance Bands,11,12,6.96,132,76.56,55.44,West,Wholesale,New
2026-03-10,SKU-007,Meal Prep Container,26,18,8.64,468,224.64,243.36,South,Retail,New
2026-03-10,SKU-008,Trail Mix Pack,1,24,12.72,24,12.72,11.28,East,Wholesale,New
2026-03-10,SKU-009,Vitamin Organizer,6,30,17.4,180,104.4,75.6,West,Retail,New
2026-03-10,SKU-010,Foam Roller,6,36,17.28,216,103.68,112.32,East,Wholesale,Wholesale
2026-03-10,SKU-012,Electrolyte Pack,11,20,11.6,220,127.6,92.4,West,Amazon,New
2026-03-10,SKU-013,Knee Support,11,26,12.48,286,137.28,148.72,East,Amazon,Returning
2026-03-10,SKU-014,Gym Gloves,15,32,16.96,480,254.4,225.6,North,Amazon,Returning
2026-03-10,SKU-016,Massage Ball,2,16,7.68,32,15.36,16.64,East,Retail,Returning
2026-03-10,SKU-017,Compression Sleeve,11,22,11.66,242,128.26,113.74,Online,Shopify,VIP
2026-03-10,SKU-018,Training Cone,8,28,16.24,224,129.92,94.08,South,Wholesale,New
2026-03-10,SKU-019,Water Filter,9,34,16.32,306,146.88,159.12,South,Shopify,Returning
2026-03-10,SKU-020,Energy Gel,14,40,21.2,560,296.8,263.2,Online,Wholesale,New
2026-03-11,SKU-001,Hydration Bottle,3,10,4.8,30,14.4,15.6,West,Wholesale,Wholesale
2026-03-11,SKU-002,Protein Bar Box,4,16,8.48,64,33.92,30.08,Online,Wholesale,Returning
2026-03-11,SKU-003,Yoga Mat,7,22,12.76,154,89.32,64.68,North,Shopify,Returning
2026-03-11,SKU-004,Running Socks,8,28,13.44,224,107.52,116.48,East,Shopify,Returning
2026-03-11,SKU-005,Smart Scale,10,34,18.02,340,180.2,159.8,Online,Wholesale,Returning
2026-03-11,SKU-006,Resistance Bands,21,12,6.96,252,146.16,105.84,South,Wholesale,Wholesale
2026-03-11,SKU-007,Meal Prep Container,19,18,8.64,342,164.16,177.84,West,Amazon,VIP
2026-03-11,SKU-008,Trail Mix Pack,4,24,12.72,96,50.88,45.12,South,Retail,New
2026-03-11,SKU-009,Vitamin Organizer,7,30,17.4,210,121.8,88.2,West,Retail,New
2026-03-11,SKU-010,Foam Roller,5,36,17.28,180,86.4,93.6,North,Wholesale,Wholesale
2026-03-11,SKU-011,Sports Towel,9,14,7.42,126,66.78,59.22,South,Shopify,New
2026-03-11,SKU-012,Electrolyte Pack,16,20,11.6,320,185.6,134.4,East,Shopify,Returning
2026-03-11,SKU-013,Knee Support,13,26,12.48,338,162.24,175.76,North,Amazon,Returning
2026-03-11,SKU-014,Gym Gloves,20,32,16.96,640,339.2,300.8,West,Wholesale,New
2026-03-11,SKU-015,Jump Rope,2,38,22.04,76,44.08,31.92,North,Amazon,VIP
2026-03-11,SKU-016,Massage Ball,3,16,7.68,48,23.04,24.96,West,Retail,Returning
2026-03-11,SKU-017,Compression Sleeve,9,22,11.66,198,104.94,93.06,Online,Amazon,VIP
2026-03-11,SKU-018,Training Cone,9,28,16.24,252,146.16,105.84,South,Retail,Returning
2026-03-11,SKU-019,Water Filter,11,34,16.32,374,179.52,194.48,West,Shopify,Returning
2026-03-11,SKU-020,Energy Gel,8,40,21.2,320,169.6,150.4,South,Shopify,Returning
2026-03-12,SKU-001,Hydration Bottle,4,10,4.8,40,19.2,20.8,West,Shopify,VIP
2026-03-12,SKU-002,Protein Bar Box,3,16,8.48,48,25.44,22.56,South,Amazon,Returning
2026-03-12,SKU-003,Yoga Mat,8,22,12.76,176,102.08,73.92,South,Wholesale,New
2026-03-12,SKU-004,Running Socks,9,28,13.44,252,120.96,131.04,Online,Retail,VIP
2026-03-12,SKU-005,Smart Scale,14,34,18.02,476,252.28,223.72,North,Amazon,VIP
2026-03-12,SKU-006,Resistance Bands,17,12,6.96,204,118.32,85.68,North,Wholesale,Wholesale
2026-03-12,SKU-007,Meal Prep Container,16,18,8.64,288,138.24,149.76,East,Shopify,Returning
2026-03-12,SKU-008,Trail Mix Pack,6,24,12.72,144,76.32,67.68,East,Shopify,New
2026-03-12,SKU-009,Vitamin Organizer,6,30,17.4,180,104.4,75.6,South,Shopify,New
2026-03-12,SKU-010,Foam Roller,10,36,17.28,360,172.8,187.2,North,Retail,New
2026-03-12,SKU-011,Sports Towel,4,14,7.42,56,29.68,26.32,South,Wholesale,New
2026-03-12,SKU-012,Electrolyte Pack,7,20,11.6,140,81.2,58.8,East,Amazon,New
2026-03-12,SKU-013,Knee Support,12,26,12.48,312,149.76,162.24,West,Amazon,New
2026-03-12,SKU-014,Gym Gloves,14,32,16.96,448,237.44,210.56,South,Shopify,Returning
2026-03-12,SKU-015,Jump Rope,5,38,22.04,190,110.2,79.8,East,Shopify,Returning
2026-03-12,SKU-016,Massage Ball,5,16,7.68,80,38.4,41.6,Online,Wholesale,New
2026-03-12,SKU-018,Training Cone,4,28,16.24,112,64.96,47.04,South,Wholesale,New
2026-03-12,SKU-019,Water Filter,14,34,16.32,476,228.48,247.52,East,Shopify,New
2026-03-12,SKU-020,Energy Gel,12,40,21.2,480,254.4,225.6,South,Amazon,New
2026-03-13,SKU-001,Hydration Bottle,3,10,4.8,30,14.4,15.6,Online,Amazon,VIP
2026-03-13,SKU-002,Protein Bar Box,8,16,8.48,128,67.84,60.16,East,Amazon,Returning
2026-03-13,SKU-004,Running Socks,4,28,13.44,112,53.76,58.24,South,Wholesale,New
2026-03-13,SKU-005,Smart Scale,10,34,18.02,340,180.2,159.8,North,Amazon,Returning
2026-03-13,SKU-006,Resistance Bands,15,12,6.96,180,104.4,75.6,Online,Amazon,VIP
2026-03-13,SKU-007,Meal Prep Container,27,18,8.64,486,233.28,252.72,North,Wholesale,Returning
2026-03-13,SKU-008,Trail Mix Pack,3,24,12.72,72,38.16,33.84,North,Amazon,New
2026-03-13,SKU-009,Vitamin Organizer,8,30,17.4,240,139.2,100.8,West,Wholesale,New
2026-03-13,SKU-010,Foam Roller,12,36,17.28,432,207.36,224.64,West,Amazon,Returning
2026-03-13,SKU-011,Sports Towel,22,14,7.42,308,163.24,144.76,East,Retail,New
2026-03-13,SKU-012,Electrolyte Pack,16,20,11.6,320,185.6,134.4,South,Shopify,VIP
2026-03-13,SKU-014,Gym Gloves,8,32,16.96,256,135.68,120.32,Online,Amazon,New
2026-03-13,SKU-015,Jump Rope,5,38,22.04,190,110.2,79.8,Online,Shopify,New
2026-03-13,SKU-016,Massage Ball,6,16,7.68,96,46.08,49.92,East,Wholesale,Returning
2026-03-13,SKU-017,Compression Sleeve,8,22,11.66,176,93.28,82.72,Online,Retail,Wholesale
2026-03-13,SKU-018,Training Cone,11,28,16.24,308,178.64,129.36,South,Retail,New
2026-03-13,SKU-019,Water Filter,13,34,16.32,442,212.16,229.84,Online,Amazon,New
2026-03-13,SKU-020,Energy Gel,11,40,21.2,440,233.2,206.8,Online,Amazon,Returning
2026-03-14,SKU-002,Protein Bar Box,4,16,8.48,64,33.92,30.08,North,Shopify,Returning
2026-03-14,SKU-003,Yoga Mat,17,22,12.76,374,216.92,157.08,Online,Retail,Returning
2026-03-14,SKU-004,Running Socks,12,28,13.44,336,161.28,174.72,West,Amazon,Returning
2026-03-14,SKU-005,Smart Scale,13,34,18.02,442,234.26,207.74,Online,Shopify,Wholesale
2026-03-14,SKU-006,Resistance Bands,18,12,6.96,216,125.28,90.72,North,Amazon,Wholesale
2026-03-14,SKU-007,Meal Prep Container,21,18,8.64,378,181.44,196.56,West,Wholesale,New
2026-03-14,SKU-008,Trail Mix Pack,6,24,12.72,144,76.32,67.68,South,Retail,New
2026-03-14,SKU-009,Vitamin Organizer,10,30,17.4,300,174.0,126.0,South,Amazon,Returning
2026-03-14,SKU-010,Foam Roller,8,36,17.28,288,138.24,149.76,North,Shopify,New
2026-03-14,SKU-011,Sports Towel,16,14,7.42,224,118.72,105.28,West,Wholesale,Returning
2026-03-14,SKU-012,Electrolyte Pack,17,20,11.6,340,197.2,142.8,East,Wholesale,New
2026-03-14,SKU-013,Knee Support,22,26,12.48,572,274.56,297.44,North,Wholesale,Returning
2026-03-14,SKU-015,Jump Rope,8,38,22.04,304,176.32,127.68,West,Retail,New
2026-03-14,SKU-016,Massage Ball,5,16,7.68,80,38.4,41.6,Online,Shopify,VIP
2026-03-14,SKU-017,Compression Sleeve,6,22,11.66,132,69.96,62.04,West,Wholesale,Returning
2026-03-14,SKU-018,Training Cone,5,28,16.24,140,81.2,58.8,Online,Wholesale,Returning
2026-03-14,SKU-019,Water Filter,15,34,16.32,510,244.8,265.2,South,Amazon,Returning
2026-03-14,SKU-020,Energy Gel,17,40,21.2,680,360.4,319.6,Online,Shopify,New
2026-03-15,SKU-001,Hydration Bottle,1,10,4.8,10,4.8,5.2,North,Wholesale,Returning
2026-03-15,SKU-002,Protein Bar Box,7,16,8.48,112,59.36,52.64,West,Retail,Returning
2026-03-15,SKU-003,Yoga Mat,17,22,12.76,374,216.92,157.08,Online,Wholesale,New
2026-03-15,SKU-004,Running Socks,15,28,13.44,420,201.6,218.4,North,Wholesale,Wholesale
2026-03-15,SKU-005,Smart Scale,12,34,18.02,408,216.24,191.76,North,Wholesale,VIP
2026-03-15,SKU-006,Resistance Bands,18,12,6.96,216,125.28,90.72,East,Amazon,Returning
2026-03-15,SKU-007,Meal Prep Container,23,18,8.64,414,198.72,215.28,East,Retail,Returning
2026-03-15,SKU-008,Trail Mix Pack,2,24,12.72,48,25.44,22.56,Online,Wholesale,Wholesale
2026-03-15,SKU-009,Vitamin Organizer,7,30,17.4,210,121.8,88.2,North,Shopify,New
2026-03-15,SKU-010,Foam Roller,4,36,17.28,144,69.12,74.88,North,Shopify,Returning
2026-03-15,SKU-011,Sports Towel,24,14,7.42,336,178.08,157.92,Online,Amazon,Returning
2026-03-15,SKU-013,Knee Support,12,26,12.48,312,149.76,162.24,West,Shopify,New
2026-03-15,SKU-014,Gym Gloves,27,32,16.96,864,457.92,406.08,Online,Wholesale,Returning
2026-03-15,SKU-015,Jump Rope,3,38,22.04,114,66.12,47.88,West,Retail,VIP
2026-03-15,SKU-017,Compression Sleeve,5,22,11.66,110,58.3,51.7,Online,Retail,New
2026-03-15,SKU-018,Training Cone,11,28,16.24,308,178.64,129.36,South,Wholesale,New
2026-03-15,SKU-020,Energy Gel,14,40,21.2,560,296.8,263.2,West,Amazon,Returning
2026-03-16,SKU-001,Hydration Bottle,4,10,4.8,40,19.2,20.8,East,Shopify,VIP
2026-03-16,SKU-002,Protein Bar Box,5,16,8.48,80,42.4,37.6,East,Wholesale,New
2026-03-16,SKU-004,Running Socks,13,28,13.44,364,174.72,189.28,West,Retail,New
2026-03-16,SKU-005,Smart Scale,15,34,18.02,510,270.3,239.7,North,Retail,VIP
2026-03-16,SKU-006,Resistance Bands,23,12,6.96,276,160.08,115.92,West,Wholesale,Wholesale
2026-03-16,SKU-007,Meal Prep Container,9,18,8.64,162,77.76,84.24,South,Shopify,Returning
2026-03-16,SKU-008,Trail Mix Pack,5,24,12.72,120,63.6,56.4,South,Amazon,New
2026-03-16,SKU-010,Foam Roller,8,36,17.28,288,138.24,149.76,Online,Wholesale,New
2026-03-16,SKU-011,Sports Towel,18,14,7.42,252,133.56,118.44,Online,Wholesale,VIP
2026-03-16,SKU-012,Electrolyte Pack,9,20,11.6,180,104.4,75.6,Online,Wholesale,New
2026-03-16,SKU-013,Knee Support,14,26,12.48,364,174.72,189.28,West,Retail,Returning
2026-03-16,SKU-014,Gym Gloves,15,32,16.96,480,254.4,225.6,West,Amazon,New
2026-03-16,SKU-015,Jump Rope,4,38,22.04,152,88.16,63.84,South,Retail,Returning
2026-03-16,SKU-016,Massage Ball,7,16,7.68,112,53.76,58.24,South,Amazon,VIP
2026-03-16,SKU-017,Compression Sleeve,5,22,11.66,110,58.3,51.7,North,Retail,Returning
2026-03-16,SKU-018,Training Cone,9,28,16.24,252,146.16,105.84,South,Shopify,New
2026-03-16,SKU-019,Water Filter,13,34,16.32,442,212.16,229.84,East,Wholesale,New
2026-03-16,SKU-020,Energy Gel,8,40,21.2,320,169.6,150.4,East,Amazon,Returning
2026-03-17,SKU-001,Hydration Bottle,6,10,4.8,60,28.8,31.2,East,Shopify,Returning
2026-03-17,SKU-002,Protein Bar Box,2,16,8.48,32,16.96,15.04,North,Retail,New
2026-03-17,SKU-003,Yoga Mat,15,22,12.76,330,191.4,138.6,East,Shopify,New
2026-03-17,SKU-004,Running Socks,13,28,13.44,364,174.72,189.28,West,Retail,Returning
2026-03-17,SKU-005,Smart Scale,12,34,18.02,408,216.24,191.76,West,Wholesale,Returning
2026-03-17,SKU-006,Resistance Bands,12,12,6.96,144,83.52,60.48,South,Retail,Wholesale
2026-03-17,SKU-008,Trail Mix Pack,3,24,12.72,72,38.16,33.84,South,Shopify,Returning
2026-03-17,SKU-009,Vitamin Organizer,7,30,17.4,210,121.8,88.2,West,Amazon,Returning
2026-03-17,SKU-010,Foam Roller,5,36,17.28,180,86.4,93.6,Online,Wholesale,New
2026-03-17,SKU-011,Sports Towel,14,14,7.42,196,103.88,92.12,West,Retail,VIP
2026-03-17,SKU-012,Electrolyte Pack,13,20,11.6,260,150.8,109.2,East,Wholesale,New
2026-03-17,SKU-013,Knee Support,7,26,12.48,182,87.36,94.64,West,Wholesale,Returning
2026-03-17,SKU-014,Gym Gloves,6,32,16.96,192,101.76,90.24,South,Amazon,New
2026-03-17,SKU-015,Jump Rope,4,38,22.04,152,88.16,63.84,East,Shopify,Returning
2026-03-17,SKU-016,Massage Ball,3,16,7.68,48,23.04,24.96,West,Retail,Returning
2026-03-17,SKU-017,Compression Sleeve,1,22,11.66,22,11.66,10.34,East,Retail,Returning
2026-03-17,SKU-018,Training Cone,9,28,16.24,252,146.16,105.84,South,Wholesale,New
2026-03-17,SKU-019,Water Filter,11,34,16.32,374,179.52,194.48,West,Amazon,Wholesale
2026-03-18,SKU-002,Protein Bar Box,2,16,8.48,32,16.96,15.04,Online,Wholesale,New
2026-03-18,SKU-003,Yoga Mat,13,22,12.76,286,165.88,120.12,West,Retail,New
2026-03-18,SKU-004,Running Socks,8,28,13.44,224,107.52,116.48,North,Wholesale,New
2026-03-18,SKU-005,Smart Scale,12,34,18.02,408,216.24,191.76,Online,Amazon,New
2026-03-18,SKU-006,Resistance Bands,13,12,6.96,156,90.48,65.52,East,Amazon,New
2026-03-18,SKU-007,Meal Prep Container,12,18,8.64,216,103.68,112.32,Online,Amazon,VIP
2026-03-18,SKU-008,Trail Mix Pack,4,24,12.72,96,50.88,45.12,East,Retail,Returning
2026-03-18,SKU-009,Vitamin Organizer,7,30,17.4,210,121.8,88.2,East,Shopify,New
2026-03-18,SKU-010,Foam Roller,11,36,17.28,396,190.08,205.92,North,Wholesale,New
2026-03-18,SKU-011,Sports Towel,29,14,7.42,406,215.18,190.82,East,Retail,Returning
2026-03-18,SKU-012,Electrolyte Pack,12,20,11.6,240,139.2,100.8,Online,Retail,Returning
2026-03-18,SKU-013,Knee Support,11,26,12.48,286,137.28,148.72,North,Retail,Wholesale
2026-03-18,SKU-014,Gym Gloves,10,32,16.96,320,169.6,150.4,South,Retail,Returning
2026-03-18,SKU-015,Jump Rope,3,38,22.04,114,66.12,47.88,North,Wholesale,New
2026-03-18,SKU-016,Massage Ball,5,16,7.68,80,38.4,41.6,North,Retail,New
2026-03-18,SKU-017,Compression Sleeve,7,22,11.66,154,81.62,72.38,South,Shopify,Returning
2026-03-18,SKU-018,Training Cone,13,28,16.24,364,211.12,152.88,Online,Shopify,Returning
2026-03-18,SKU-019,Water Filter,10,34,16.32,340,163.2,176.8,South,Retail,New
2026-03-18,SKU-020,Energy Gel,10,40,21.2,400,212.0,188.0,Online,Amazon,New
2026-03-19,SKU-001,Hydration Bottle,3,10,4.8,30,14.4,15.6,East,Shopify,VIP
2026-03-19,SKU-002,Protein Bar Box,6,16,8.48,96,50.88,45.12,Online,Amazon,New
2026-03-19,SKU-003,Yoga Mat,14,22,12.76,308,178.64,129.36,West,Retail,VIP
2026-03-19,SKU-004,Running Socks,6,28,13.44,168,80.64,87.36,East,Wholesale,VIP
2026-03-19,SKU-005,Smart Scale,5,34,18.02,170,90.1,79.9,South,Retail,Returning
2026-03-19,SKU-006,Resistance Bands,8,12,6.96,96,55.68,40.32,West,Amazon,New
2026-03-19,SKU-007,Meal Prep Container,24,18,8.64,432,207.36,224.64,Online,Retail,New
2026-03-19,SKU-008,Trail Mix Pack,2,24,12.72,48,25.44,22.56,West,Wholesale,New
2026-03-19,SKU-009,Vitamin Organizer,4,30,17.4,120,69.6,50.4,North,Amazon,Returning
2026-03-19,SKU-010,Foam Roller,7,36,17.28,252,120.96,131.04,West,Retail,Returning
2026-03-19,SKU-011,Sports Towel,21,14,7.42,294,155.82,138.18,South,Shopify,Wholesale
2026-03-19,SKU-012,Electrolyte Pack,7,20,11.6,140,81.2,58.8,West,Wholesale,Returning
2026-03-19,SKU-013,Knee Support,20,26,12.48,520,249.6,270.4,East,Shopify,New
2026-03-19,SKU-014,Gym Gloves,13,32,16.96,416,220.48,195.52,Online,Wholesale,New
2026-03-19,SKU-015,Jump Rope,3,38,22.04,114,66.12,47.88,Online,Retail,Returning
2026-03-19,SKU-016,Massage Ball,3,16,7.68,48,23.04,24.96,East,Retail,New
2026-03-19,SKU-017,Compression Sleeve,7,22,11.66,154,81.62,72.38,Online,Retail,New
2026-03-19,SKU-018,Training Cone,11,28,16.24,308,178.64,129.36,East,Amazon,New
2026-03-19,SKU-019,Water Filter,12,34,16.32,408,195.84,212.16,Online,Amazon,Returning
2026-03-19,SKU-020,Energy Gel,11,40,21.2,440,233.2,206.8,Online,Amazon,Returning
2026-03-20,SKU-001,Hydration Bottle,3,10,4.8,30,14.4,15.6,East,Amazon,New
2026-03-20,SKU-002,Protein Bar Box,6,16,8.48,96,50.88,45.12,South,Shopify,Wholesale
2026-03-20,SKU-003,Yoga Mat,16,22,12.76,352,204.16,147.84,North,Shopify,Returning
2026-03-20,SKU-004,Running Socks,12,28,13.44,336,161.28,174.72,South,Amazon,VIP
2026-03-20,SKU-005,Smart Scale,8,34,18.02,272,144.16,127.84,West,Retail,Wholesale
2026-03-20,SKU-006,Resistance Bands,12,12,6.96,144,83.52,60.48,West,Amazon,Returning
2026-03-20,SKU-007,Meal Prep Container,13,18,8.64,234,112.32,121.68,East,Amazon,Returning
2026-03-20,SKU-009,Vitamin Organizer,6,30,17.4,180,104.4,75.6,East,Shopify,VIP
2026-03-20,SKU-010,Foam Roller,4,36,17.28,144,69.12,74.88,East,Retail,Wholesale
2026-03-20,SKU-011,Sports Towel,16,14,7.42,224,118.72,105.28,North,Retail,VIP
2026-03-20,SKU-012,Electrolyte Pack,9,20,11.6,180,104.4,75.6,South,Wholesale,New
2026-03-20,SKU-013,Knee Support,16,26,12.48,416,199.68,216.32,East,Wholesale,VIP
2026-03-20,SKU-014,Gym Gloves,13,32,16.96,416,220.48,195.52,Online,Retail,Returning
2026-03-20,SKU-015,Jump Rope,4,38,22.04,152,88.16,63.84,South,Wholesale,Returning
2026-03-20,SKU-016,Massage Ball,6,16,7.68,96,46.08,49.92,Online,Shopify,Returning
2026-03-20,SKU-017,Compression Sleeve,5,22,11.66,110,58.3,51.7,South,Wholesale,Returning
2026-03-20,SKU-018,Training Cone,6,28,16.24,168,97.44,70.56,East,Shopify,New
2026-03-20,SKU-019,Water Filter,8,34,16.32,272,130.56,141.44,East,Wholesale,Returning
2026-03-20,SKU-020,Energy Gel,9,40,21.2,360,190.8,169.2,South,Wholesale,Wholesale
2026-03-21,SKU-002,Protein Bar Box,6,16,8.48,96,50.88,45.12,North,Amazon,VIP
2026-03-21,SKU-003,Yoga Mat,16,22,12.76,352,204.16,147.84,Online,Wholesale,New
2026-03-21,SKU-004,Running Socks,19,28,13.44,532,255.36,276.64,West,Amazon,Returning
2026-03-21,SKU-006,Resistance Bands,18,12,6.96,216,125.28,90.72,South,Wholesale,Returning
2026-03-21,SKU-007,Meal Prep Container,23,18,8.64,414,198.72,215.28,West,Amazon,Returning
2026-03-21,SKU-008,Trail Mix Pack,9,24,12.72,216,114.48,101.52,North,Wholesale,Returning
2026-03-21,SKU-009,Vitamin Organizer,7,30,17.4,210,121.8,88.2,East,Amazon,Returning
2026-03-21,SKU-010,Foam Roller,6,36,17.28,216,103.68,112.32,West,Shopify,VIP
2026-03-21,SKU-011,Sports Towel,14,14,7.42,196,103.88,92.12,West,Shopify,Returning
2026-03-21,SKU-012,Electrolyte Pack,14,20,11.6,280,162.4,117.6,North,Amazon,Wholesale
2026-03-21,SKU-013,Knee Support,14,26,12.48,364,174.72,189.28,North,Retail,New
2026-03-21,SKU-014,Gym Gloves,17,32,16.96,544,288.32,255.68,Online,Wholesale,VIP
2026-03-21,SKU-016,Massage Ball,3,16,7.68,48,23.04,24.96,East,Retail,New
2026-03-21,SKU-017,Compression Sleeve,6,22,11.66,132,69.96,62.04,East,Wholesale,Returning
2026-03-21,SKU-019,Water Filter,11,34,16.32,374,179.52,194.48,North,Wholesale,VIP
2026-03-21,SKU-020,Energy Gel,10,40,21.2,400,212.0,188.0,West,Wholesale,Returning
2026-03-22,SKU-001,Hydration Bottle,5,10,4.8,50,24.0,26.0,South,Amazon,New
2026-03-22,SKU-003,Yoga Mat,18,22,12.76,396,229.68,166.32,South,Wholesale,New
2026-03-22,SKU-005,Smart Scale,13,34,18.02,442,234.26,207.74,West,Retail,New
2026-03-22,SKU-006,Resistance Bands,22,12,6.96,264,153.12,110.88,East,Retail,New
2026-03-22,SKU-007,Meal Prep Container,20,18,8.64,360,172.8,187.2,Online,Retail,Wholesale
2026-03-22,SKU-008,Trail Mix Pack,6,24,12.72,144,76.32,67.68,East,Wholesale,Returning
2026-03-22,SKU-009,Vitamin Organizer,11,30,17.4,330,191.4,138.6,South,Shopify,New
2026-03-22,SKU-010,Foam Roller,9,36,17.28,324,155.52,168.48,East,Retail,VIP
2026-03-22,SKU-011,Sports Towel,24,14,7.42,336,178.08,157.92,North,Shopify,New
2026-03-22,SKU-012,Electrolyte Pack,8,20,11.6,160,92.8,67.2,East,Retail,New
2026-03-22,SKU-013,Knee Support,15,26,12.48,390,187.2,202.8,East,Retail,New
2026-03-22,SKU-015,Jump Rope,4,38,22.04,152,88.16,63.84,East,Amazon,New
2026-03-22,SKU-017,Compression Sleeve,12,22,11.66,264,139.92,124.08,Online,Retail,VIP
2026-03-22,SKU-018,Training Cone,9,28,16.24,252,146.16,105.84,North,Amazon,New
2026-03-22,SKU-019,Water Filter,12,34,16.32,408,195.84,212.16,South,Shopify,Returning
2026-03-22,SKU-020,Energy Gel,15,40,21.2,600,318.0,282.0,Online,Wholesale,New
2026-03-23,SKU-001,Hydration Bottle,2,10,4.8,20,9.6,10.4,West,Shopify,New
2026-03-23,SKU-003,Yoga Mat,12,22,12.76,264,153.12,110.88,South,Shopify,New
2026-03-23,SKU-004,Running Socks,9,28,13.44,252,120.96,131.04,Online,Wholesale,New
2026-03-23,SKU-005,Smart Scale,16,34,18.02,544,288.32,255.68,Online,Shopify,Returning
2026-03-23,SKU-006,Resistance Bands,7,12,6.96,84,48.72,35.28,East,Retail,Returning
2026-03-23,SKU-007,Meal Prep Container,18,18,8.64,324,155.52,168.48,Online,Amazon,New
2026-03-23,SKU-008,Trail Mix Pack,2,24,12.72,48,25.44,22.56,East,Shopify,VIP
2026-03-23,SKU-009,Vitamin Organizer,7,30,17.4,210,121.8,88.2,West,Amazon,Returning
2026-03-23,SKU-010,Foam Roller,11,36,17.28,396,190.08,205.92,North,Shopify,Wholesale
2026-03-23,SKU-011,Sports Towel,12,14,7.42,168,89.04,78.96,South,Amazon,New
2026-03-23,SKU-012,Electrolyte Pack,11,20,11.6,220,127.6,92.4,North,Amazon,Returning
2026-03-23,SKU-013,Knee Support,17,26,12.48,442,212.16,229.84,Online,Wholesale,New
2026-03-23,SKU-014,Gym Gloves,11,32,16.96,352,186.56,165.44,Online,Retail,New
2026-03-23,SKU-015,Jump Rope,5,38,22.04,190,110.2,79.8,East,Shopify,New
2026-03-23,SKU-016,Massage Ball,3,16,7.68,48,23.04,24.96,South,Shopify,Wholesale
2026-03-23,SKU-017,Compression Sleeve,3,22,11.66,66,34.98,31.02,East,Amazon,Returning
2026-03-23,SKU-018,Training Cone,7,28,16.24,196,113.68,82.32,South,Amazon,Returning
2026-03-23,SKU-019,Water Filter,12,34,16.32,408,195.84,212.16,West,Amazon,VIP
2026-03-23,SKU-020,Energy Gel,12,40,21.2,480,254.4,225.6,South,Shopify,New
2026-03-24,SKU-001,Hydration Bottle,1,10,4.8,10,4.8,5.2,North,Retail,Returning
2026-03-24,SKU-002,Protein Bar Box,2,16,8.48,32,16.96,15.04,East,Wholesale,Returning
2026-03-24,SKU-003,Yoga Mat,16,22,12.76,352,204.16,147.84,East,Amazon,New
2026-03-24,SKU-004,Running Socks,10,28,13.44,280,134.4,145.6,North,Amazon,VIP
2026-03-24,SKU-005,Smart Scale,15,34,18.02,510,270.3,239.7,West,Shopify,Wholesale
2026-03-24,SKU-006,Resistance Bands,11,12,6.96,132,76.56,55.44,Online,Amazon,Wholesale
2026-03-24,SKU-007,Meal Prep Container,15,18,8.64,270,129.6,140.4,West,Shopify,New
2026-03-24,SKU-008,Trail Mix Pack,4,24,12.72,96,50.88,45.12,East,Wholesale,Returning
2026-03-24,SKU-009,Vitamin Organizer,2,30,17.4,60,34.8,25.2,North,Amazon,Returning
2026-03-24,SKU-010,Foam Roller,5,36,17.28,180,86.4,93.6,North,Shopify,Wholesale
2026-03-24,SKU-011,Sports Towel,24,14,7.42,336,178.08,157.92,Online,Retail,Returning
2026-03-24,SKU-012,Electrolyte Pack,10,20,11.6,200,116.0,84.0,South,Wholesale,New
2026-03-24,SKU-013,Knee Support,11,26,12.48,286,137.28,148.72,West,Amazon,New
2026-03-24,SKU-014,Gym Gloves,19,32,16.96,608,322.24,285.76,Online,Wholesale,Wholesale
2026-03-24,SKU-015,Jump Rope,5,38,22.04,190,110.2,79.8,West,Amazon,VIP
2026-03-24,SKU-016,Massage Ball,4,16,7.68,64,30.72,33.28,North,Wholesale,VIP
2026-03-24,SKU-017,Compression Sleeve,8,22,11.66,176,93.28,82.72,South,Retail,VIP
2026-03-24,SKU-018,Training Cone,7,28,16.24,196,113.68,82.32,South,Amazon,Returning
2026-03-24,SKU-019,Water Filter,12,34,16.32,408,195.84,212.16,South,Retail,Returning
2026-03-24,SKU-020,Energy Gel,10,40,21.2,400,212.0,188.0,West,Wholesale,Returning
2026-03-25,SKU-001,Hydration Bottle,2,10,4.8,20,9.6,10.4,East,Shopify,Returning
